time,wsp_150.0,power,price,Income
2015-01-01T01:00:00.000,11.095467,9.149487060236897,18.29,167.34411833173283
2015-01-01T02:00:00.000,11.17293,9.34245947309282,16.04,149.85304994840882
2015-01-01T03:00:00.000,11.404918,9.93656986170587,14.6,145.07391998090569
2015-01-01T04:00:00.000,11.084317,9.121931402539838,14.95,136.37287446797058
2015-01-01T05:00:00.000,10.595004,7.966423022911929,14.5,115.51313383222298
2015-01-01T06:00:00.000,11.00795,8.934686812388362,10.76,96.13723010129877
2015-01-01T07:00:00.000,14.320331,14.71600903967945,12.01,176.7392685665502
2015-01-01T08:00:00.000,15.131498,14.71600903967945,12.39,182.3313520016284
2015-01-01T09:00:00.000,14.178509,14.71600903967945,14.04,206.61276691709946
2015-01-01T10:00:00.000,12.594966,13.382923252329753,14.68,196.4613133442008
2015-01-01T11:00:00.000,12.761171,13.9197544370023,16.08,223.82965134699697
2015-01-01T12:00:00.000,13.670116,14.71600903967945,16.08,236.63342535804554
2015-01-01T13:00:00.000,14.18542,14.71600903967945,19.97,293.8787005223986
2015-01-01T14:00:00.000,13.379291,14.71600903967945,20.54,302.2668256750159
2015-01-01T15:00:00.000,13.942415,14.71600903967945,20.93,308.0060692004909
2015-01-01T16:00:00.000,16.091839,14.71600903967945,25.78,379.3787130429362
2015-01-01T17:00:00.000,16.090536,14.71600903967945,27.51,404.8374086815817
2015-01-01T18:00:00.000,14.596564,14.71600903967945,27.13,399.24532524650346
2015-01-01T19:00:00.000,15.076371,14.71600903967945,25.6,376.72983141579397
2015-01-01T20:00:00.000,16.214535,14.71600903967945,16.09,236.78058544844237
2015-01-01T21:00:00.000,16.985159,14.71600903967945,14.08,207.20140727868667
2015-01-01T22:00:00.000,18.33829,14.71600903967945,12.44,183.06715245361235
2015-01-01T23:00:00.000,19.305249,14.71600903967945,0.04,0.588640361587178
2015-01-02T00:00:00.000,20.42897,14.71600903967945,-12.11,-178.21086947051813
2015-01-02T01:00:00.000,21.577266,14.71600903967945,-19.63,-288.8752574489076
2015-01-02T02:00:00.000,19.940536,14.71600903967945,-19.37,-285.04909509859095
2015-01-02T03:00:00.000,19.158076,14.71600903967945,-31.41,-462.2298439363315
2015-01-02T04:00:00.000,17.553725,14.71600903967945,-31.41,-462.2298439363315
2015-01-02T05:00:00.000,16.528667,14.71600903967945,-13.48,-198.371801854879
2015-01-02T06:00:00.000,17.50366,14.71600903967945,0.08,1.177280723174356
2015-01-02T07:00:00.000,14.98834,14.71600903967945,17.63,259.4432393695487
2015-01-02T08:00:00.000,13.593368,14.71600903967945,20.13,296.23326196874734
2015-01-02T09:00:00.000,14.142927,14.71600903967945,20.33,299.1764637766832
2015-01-02T10:00:00.000,14.234616,14.71600903967945,20.3,298.73498350549283
2015-01-02T11:00:00.000,13.630715,14.71600903967945,20.56,302.56114585580946
2015-01-02T12:00:00.000,11.773131,10.93039655320488,20.71,226.36851261687306
2015-01-02T13:00:00.000,11.176998,9.352667797390454,20.17,188.6433094733655
2015-01-02T14:00:00.000,11.941836,11.407048731377643,20.22,230.65052534845591
2015-01-02T15:00:00.000,11.610519,10.483707357181268,20.24,212.19023690934887
2015-01-02T16:00:00.000,11.559263,10.345474728413079,21.23,219.63442848420965
